i,j,x,y,ux,uy
9,113,0.070312,0.882812,-7.46935839e-03,2.56447699e-02
10,113,0.078125,0.882812,-7.94456061e-03,2.58960929e-02
11,113,0.085938,0.882812,-8.23605340e-03,2.58935653e-02
12,113,0.093750,0.882812,-8.34990758e-03,2.56951917e-02
13,113,0.101562,0.882812,-8.29718821e-03,2.53493115e-02
14,113,0.109375,0.882812,-8.09208862e-03,2.48954501e-02
15,113,0.117188,0.882812,-7.75009720e-03,2.43654940e-02
16,113,0.125000,0.882812,-7.28700217e-03,2.37845499e-02
17,113,0.132812,0.882812,-6.71826396e-03,2.31721420e-02
18,113,0.140625,0.882812,-6.05834369e-03,2.25432590e-02
19,113,0.148438,0.882812,-5.32057788e-03,2.19092946e-02
20,113,0.156250,0.882812,-4.51729773e-03,2.12786142e-02
21,113,0.164062,0.882812,-3.65916127e-03,2.06574388e-02
22,113,0.171875,0.882812,-2.75570131e-03,2.00501569e-02
23,113,0.179688,0.882812,-1.81540730e-03,1.94596183e-02
24,113,0.187500,0.882812,-8.45596893e-04,1.88876428e-02
25,113,0.195312,0.882812,1.47342143e-04,1.83353368e-02
26,113,0.203125,0.882812,1.15794060e-03,1.78031791e-02
27,113,0.210938,0.882812,2.18151300e-03,1.72912087e-02
28,113,0.218750,0.882812,3.21395369e-03,1.67991556e-02
29,113,0.226562,0.882812,4.25164448e-03,1.63265076e-02
30,113,0.234375,0.882812,5.29160118e-03,1.58724450e-02
31,113,0.242188,0.882812,6.33137859e-03,1.54362302e-02
32,113,0.250000,0.882812,7.36866007e-03,1.50169777e-02
33,113,0.257812,0.882812,8.40165094e-03,1.46137113e-02
34,113,0.265625,0.882812,9.42861475e-03,1.42254615e-02
35,113,0.273438,0.882812,1.04481773e-02,1.38514051e-02
36,113,0.281250,0.882812,1.14591476e-02,1.34904683e-02
37,113,0.289062,0.882812,1.24605503e-02,1.31417969e-02
38,113,0.296875,0.882812,1.34514300e-02,1.28045352e-02
39,113,0.304688,0.882812,1.44311320e-02,1.24777993e-02
40,113,0.312500,0.882812,1.53987836e-02,1.21607222e-02
41,113,0.320312,0.882812,1.63539927e-02,1.18524851e-02
42,113,0.328125,0.882812,1.72960777e-02,1.15523990e-02
43,113,0.335938,0.882812,1.82245634e-02,1.12595968e-02
44,113,0.343750,0.882812,1.91389807e-02,1.09733837e-02
45,113,0.351562,0.882812,2.00390555e-02,1.06930807e-02
46,113,0.359375,0.882812,2.09243037e-02,1.04179410e-02
47,113,0.367188,0.882812,2.17943769e-02,1.01473974e-02
48,113,0.375000,0.882812,2.26489529e-02,9.88074020e-03
49,113,0.382812,0.882812,2.34876443e-02,9.61744878e-03
50,113,0.390625,0.882812,2.43100617e-02,9.35688149e-03
51,113,0.398438,0.882812,2.51159128e-02,9.09841992e-03
52,113,0.406250,0.882812,2.59047560e-02,8.84159561e-03
53,113,0.414062,0.882812,2.66763233e-02,8.58574547e-03
54,113,0.421875,0.882812,2.74301972e-02,8.33039451e-03
55,113,0.429688,0.882812,2.81660035e-02,8.07506684e-03
56,113,0.437500,0.882812,2.88833193e-02,7.81919714e-03
57,113,0.445312,0.882812,2.95817573e-02,7.56231323e-03
58,113,0.453125,0.882812,3.02607417e-02,7.30396528e-03
59,113,0.460938,0.882812,3.09198722e-02,7.04359217e-03
60,113,0.468750,0.882812,3.15586291e-02,6.78074732e-03
61,113,0.476562,0.882812,3.21764536e-02,6.51501352e-03
62,113,0.484375,0.882812,3.27727720e-02,6.24588504e-03
63,113,0.492188,0.882812,3.33470739e-02,5.97288506e-03
64,113,0.500000,0.882812,3.38987410e-02,5.69558656e-03
65,113,0.507812,0.882812,3.44270952e-02,5.41350478e-03
66,113,0.515625,0.882812,3.49315219e-02,5.12619270e-03
67,113,0.523438,0.882812,3.54111679e-02,4.83323960e-03
68,113,0.531250,0.882812,3.58654596e-02,4.53408808e-03
69,113,0.539062,0.882812,3.62934545e-02,4.22839588e-03
70,113,0.546875,0.882812,3.66944000e-02,3.91565356e-03
71,113,0.554688,0.882812,3.70673873e-02,3.59539129e-03
72,113,0.562500,0.882812,3.74115817e-02,3.26706516e-03
73,113,0.570312,0.882812,3.77260298e-02,2.93025584e-03
74,113,0.578125,0.882812,3.80097255e-02,2.58443155e-03
75,113,0.585938,0.882812,3.82616110e-02,2.22911709e-03
76,113,0.593750,0.882812,3.84806357e-02,1.86365948e-03
77,113,0.601562,0.882812,3.86656448e-02,1.48760551e-03
78,113,0.609375,0.882812,3.88154648e-02,1.10031490e-03
79,113,0.617188,0.882812,3.89288217e-02,7.01266224e-04
80,113,0.625000,0.882812,3.90043519e-02,2.89638672e-04
81,113,0.632812,0.882812,3.90407816e-02,-1.35197086e-04
82,113,0.640625,0.882812,3.90366279e-02,-5.73906582e-04
83,113,0.648438,0.882812,3.89903784e-02,-1.02729967e-03
84,113,0.656250,0.882812,3.89004275e-02,-1.49632036e-03
85,113,0.664062,0.882812,3.87651213e-02,-1.98192499e-03
86,113,0.671875,0.882812,3.85826677e-02,-2.48520426e-03
87,113,0.679688,0.882812,3.83513346e-02,-3.00734816e-03
88,113,0.687500,0.882812,3.80690657e-02,-3.54955089e-03
89,113,0.695312,0.882812,3.77337411e-02,-4.11337242e-03
90,113,0.703125,0.882812,3.73433568e-02,-4.70040552e-03
91,113,0.710938,0.882812,3.68953533e-02,-5.31260716e-03
92,113,0.718750,0.882812,3.63873504e-02,-5.95217105e-03
93,113,0.726562,0.882812,3.58167365e-02,-6.62145112e-03
94,113,0.734375,0.882812,3.51807512e-02,-7.32322736e-03
95,113,0.742188,0.882812,3.44763473e-02,-8.06087907e-03
96,113,0.750000,0.882812,3.37004028e-02,-8.83806683e-03
97,113,0.757812,0.882812,3.28496248e-02,-9.65913478e-03
98,113,0.765625,0.882812,3.19203287e-02,-1.05290385e-02
99,113,0.773438,0.882812,3.09089515e-02,-1.14535736e-02
100,113,0.781250,0.882812,2.98114382e-02,-1.24393720e-02
101,113,0.789062,0.882812,2.86238231e-02,-1.34940213e-02
102,113,0.796875,0.882812,2.73419358e-02,-1.46262608e-02
103,113,0.804688,0.882812,2.59618498e-02,-1.58459954e-02
104,113,0.812500,0.882812,2.44796686e-02,-1.71642471e-02
105,113,0.820312,0.882812,2.28923857e-02,-1.85931660e-02
106,113,0.828125,0.882812,2.11973246e-02,-2.01459397e-02
107,113,0.835938,0.882812,1.93937868e-02,-2.18364950e-02
108,113,0.843750,0.882812,1.74826365e-02,-2.36785989e-02
109,113,0.851562,0.882812,1.54682770e-02,-2.56851353e-02
110,113,0.859375,0.882812,1.33588975e-02,-2.78663673e-02
111,113,0.867188,0.882812,1.11685777e-02,-3.02278660e-02
112,113,0.875000,0.882812,8.91841296e-03,-3.27672027e-02
113,113,0.882812,0.882812,6.63864287e-03,-3.54699530e-02
114,113,0.890625,0.882812,4.37021349e-03,-3.83039825e-02
115,113,0.898438,0.882812,2.16595246e-03,-4.12131585e-02
116,113,0.906250,0.882812,9.08866277e-05,-4.41098139e-02
117,113,0.914062,0.882812,-1.77882600e-03,-4.68673930e-02
118,113,0.921875,0.882812,-3.36019183e-03,-4.93142344e-02
119,113,0.929688,0.882812,-4.57041571e-03,-5.12302481e-02
120,113,0.937500,0.882812,-5.33720059e-03,-5.23494706e-02
121,113,0.945312,0.882812,-5.61280129e-03,-5.23705855e-02
122,113,0.953125,0.882812,-5.38923265e-03,-5.09763770e-02
123,113,0.960938,0.882812,-4.71128803e-03,-4.78623472e-02
124,113,0.968750,0.882812,-3.68462410e-03,-4.27699424e-02
125,113,0.976562,0.882812,-2.47468054e-03,-3.55178751e-02
126,113,0.984375,0.882812,-1.29515596e-03,-2.60226279e-02
127,113,0.992188,0.882812,-3.88216198e-04,-1.42986439e-02
128,113,1.000000,0.882812,0.00000000e+00,0.00000000e+00
0,114,0.000000,0.890625,0.00000000e+00,0.00000000e+00
1,114,0.007812,0.890625,-2.93452438e-04,6.14837743e-03
2,114,0.015625,0.890625,-1.02729548e-03,1.13474000e-02
3,114,0.023438,0.890625,-2.05556047e-03,1.56743806e-02
4,114,0.031250,0.890625,-3.23588634e-03,1.91354025e-02
5,114,0.039062,0.890625,-4.44463454e-03,2.17855740e-02
6,114,0.046875,0.890625,-5.58389910e-03,2.37124041e-02
7,114,0.054688,0.890625,-6.58345828e-03,2.50187162e-02
8,114,0.062500,0.890625,-7.39861513e-03,2.58101802e-02
9,114,0.070312,0.890625,-8.00573174e-03,2.61869933e-02
10,114,0.078125,0.890625,-8.39778874e-03,2.62386464e-02
11,114,0.085938,0.890625,-8.57943390e-03,2.60421783e-02
12,114,0.093750,0.890625,-8.56313854e-03,2.56618038e-02
13,114,0.101562,0.890625,-8.36602785e-03,2.51495186e-02
14,114,0.109375,0.890625,-8.00740439e-03,2.45466754e-02
15,114,0.117188,0.890625,-7.50714028e-03,2.38855556e-02
16,114,0.125000,0.890625,-6.88464008e-03,2.31907051e-02
17,114,0.132812,0.890625,-6.15805713e-03,2.24806387e-02
18,114,0.140625,0.890625,-5.34392474e-03,2.17690766e-02
19,114,0.148438,0.890625,-4.45707049e-03,2.10657790e-02
20,114,0.156250,0.890625,-3.51070799e-03,2.03777887e-02
21,114,0.164062,0.890625,-2.51615397e-03,1.97097808e-02
22,114,0.171875,0.890625,-1.48344098e-03,1.90647785e-02
23,114,0.179688,0.890625,-4.21060598e-04,1.84444338e-02
24,114,0.187500,0.890625,6.63686544e-04,1.78495031e-02
25,114,0.195312,0.890625,1.76454836e-03,1.72801670e-02
26,114,0.203125,0.890625,2.87630805e-03,1.67359747e-02
27,114,0.210938,0.890625,3.99459573e-03,1.62162911e-02
28,114,0.218750,0.890625,5.11555420e-03,1.57201551e-02
29,114,0.226562,0.890625,6.23590220e-03,1.52464714e-02
30,114,0.234375,0.890625,7.35301618e-03,1.47940395e-02
31,114,0.242188,0.890625,8.46479647e-03,1.43616777e-02
32,114,0.250000,0.890625,9.56926774e-03,1.39481472e-02
33,114,0.257812,0.890625,1.06648589e-02,1.35522801e-02
34,114,0.265625,0.890625,1.17501868e-02,1.31728221e-02
35,114,0.273438,0.890625,1.28241954e-02,1.28086815e-02
36,114,0.281250,0.890625,1.38859674e-02,1.24587268e-02
37,114,0.289062,0.890625,1.49347447e-02,1.21218711e-02
38,114,0.296875,0.890625,1.59697402e-02,1.17971068e-02
39,114,0.304688,0.890625,1.69905573e-02,1.14834486e-02
40,114,0.312500,0.890625,1.79965533e-02,1.11800116e-02
41,114,0.320312,0.890625,1.89875606e-02,1.08859669e-02
42,114,0.328125,0.890625,1.99630465e-02,1.06004309e-02
43,114,0.335938,0.890625,2.09226776e-02,1.03225689e-02
44,114,0.343750,0.890625,2.18662303e-02,1.00516547e-02
45,114,0.351562,0.890625,2.27934383e-02,9.78697557e-03
46,114,0.359375,0.890625,2.37040129e-02,9.52785183e-03
47,114,0.367188,0.890625,2.45977137e-02,9.27359890e-03
48,114,0.375000,0.890625,2.54743397e-02,9.02351458e-03
49,114,0.382812,0.890625,2.63336468e-02,8.77705775e-03
50,114,0.390625,0.890625,2.71753296e-02,8.53360817e-03
51,114,0.398438,0.890625,2.79991031e-02,8.29258654e-03
52,114,0.406250,0.890625,2.88047567e-02,8.05353001e-03
53,114,0.414062,0.890625,2.95920335e-02,7.81583320e-03
54,114,0.421875,0.890625,3.03605814e-02,7.57896388e-03
55,114,0.429688,0.890625,3.11100688e-02,7.34243495e-03
56,114,0.437500,0.890625,3.18401977e-02,7.10578542e-03
57,114,0.445312,0.890625,3.25505249e-02,6.86848210e-03
58,114,0.453125,0.890625,3.32407057e-02,6.63010776e-03
59,114,0.460938,0.890625,3.39103118e-02,6.39024703e-03
60,114,0.468750,0.890625,3.45588997e-02,6.14839420e-03
61,114,0.476562,0.890625,3.51859592e-02,5.90414274e-03
62,114,0.484375,0.890625,3.57909836e-02,5.65701723e-03
63,114,0.492188,0.890625,3.63734178e-02,5.40665584e-03
64,114,0.500000,0.890625,3.69326994e-02,5.15251141e-03
65,114,0.507812,0.890625,3.74682806e-02,4.89427987e-03
66,114,0.515625,0.890625,3.79795097e-02,4.63147461e-03
67,114,0.523438,0.890625,3.84656452e-02,4.36364580e-03
68,114,0.531250,0.890625,3.89260091e-02,4.09040553e-03
69,114,0.539062,0.890625,3.93598750e-02,3.81135568e-03
70,114,0.546875,0.890625,3.97664160e-02,3.52607388e-03
71,114,0.554688,0.890625,4.01447527e-02,3.23417108e-03
72,114,0.562500,0.890625,4.04941179e-02,2.93516275e-03
73,114,0.570312,0.890625,4.08135504e-02,2.62847752e-03
74,114,0.578125,0.890625,4.11021039e-02,2.31383112e-03
75,114,0.585938,0.890625,4.13587391e-02,1.99065218e-03
76,114,0.593750,0.890625,4.15823720e-02,1.65852567e-03
77,114,0.601562,0.890625,4.17718962e-02,1.31688453e-03
78,114,0.609375,0.890625,4.19262499e-02,9.65241808e-04
79,114,0.617188,0.890625,4.20441963e-02,6.03038818e-04
80,114,0.625000,0.890625,4.21242863e-02,2.29636309e-04
81,114,0.632812,0.890625,4.21652719e-02,-1.55602960e-04
82,114,0.640625,0.890625,4.21657637e-02,-5.53300371e-04
83,114,0.648438,0.890625,4.21243086e-02,-9.64169507e-04
84,114,0.656250,0.890625,4.20391820e-02,-1.38899370e-03
85,114,0.664062,0.890625,4.19087820e-02,-1.82876852e-03
86,114,0.671875,0.890625,4.17314395e-02,-2.28439015e-03
87,114,0.679688,0.890625,4.15053144e-02,-2.75692320e-03
88,114,0.687500,0.890625,4.12284359e-02,-3.24758980e-03
89,114,0.695312,0.890625,4.08986844e-02,-3.75766726e-03
90,114,0.703125,0.890625,4.05140147e-02,-4.28873720e-03
91,114,0.710938,0.890625,4.00718004e-02,-4.84264689e-03
92,114,0.718750,0.890625,3.95697504e-02,-5.42124221e-03
93,114,0.726562,0.890625,3.90052386e-02,-6.02681376e-03
94,114,0.734375,0.890625,3.83752957e-02,-6.66200928e-03
95,114,0.742188,0.890625,3.76768447e-02,-7.32987560e-03
96,114,0.750000,0.890625,3.69066484e-02,-8.03387351e-03
97,114,0.757812,0.890625,3.60611975e-02,-8.77823215e-03
98,114,0.765625,0.890625,3.51367444e-02,-9.56755690e-03
99,114,0.773438,0.890625,3.41292061e-02,-1.04074646e-02
100,114,0.781250,0.890625,3.30343246e-02,-1.13043655e-02
101,114,0.789062,0.890625,3.18475664e-02,-1.22656887e-02
102,114,0.796875,0.890625,3.05639971e-02,-1.33000221e-02
103,114,0.804688,0.890625,2.91789025e-02,-1.44173075e-02
104,114,0.812500,0.890625,2.76873410e-02,-1.56287476e-02
105,114,0.820312,0.890625,2.60847285e-02,-1.69471372e-02
106,114,0.828125,0.890625,2.43667718e-02,-1.83864441e-02
107,114,0.835938,0.890625,2.25304123e-02,-1.99619941e-02
108,114,0.843750,0.890625,2.05739308e-02,-2.16898806e-02
109,114,0.851562,0.890625,1.84984729e-02,-2.35862229e-02
110,114,0.859375,0.890625,1.63084771e-02,-2.56659370e-02
111,114,0.867188,0.890625,1.40137011e-02,-2.79407259e-02
112,114,0.875000,0.890625,1.16307782e-02,-3.04162465e-02
113,114,0.882812,0.890625,9.18555446e-03,-3.30880322e-02
114,114,0.890625,0.890625,6.71519386e-03,-3.59360389e-02
115,114,0.898438,0.890625,4.27042414e-03,-3.89174782e-02
116,114,0.906250,0.890625,1.91685522e-03,-4.19583917e-02
117,114,0.914062,0.890625,-2.64978677e-04,-4.49439809e-02
118,114,0.921875,0.890625,-2.18225620e-03,-4.77096140e-02
119,114,0.929688,0.890625,-3.73612670e-03,-5.00335842e-02
120,114,0.937500,0.890625,-4.83301934e-03,-5.16354069e-02
121,114,0.945312,0.890625,-5.39996708e-03,-5.21828271e-02
122,114,0.953125,0.890625,-5.40412543e-03,-5.13106808e-02
123,114,0.960938,0.890625,-4.87171020e-03,-4.86520194e-02
124,114,0.968750,0.890625,-3.90205346e-03,-4.38794866e-02
125,114,0.976562,0.890625,-2.67098681e-03,-3.67477797e-02
126,114,0.984375,0.890625,-1.41985703e-03,-2.71264464e-02
127,114,0.992188,0.890625,-4.31892287e-04,-1.50080090e-02
128,114,1.000000,0.890625,0.00000000e+00,0.00000000e+00
0,115,0.000000,0.898438,0.00000000e+00,0.00000000e+00
1,115,0.007812,0.898438,-3.47413239e-04,6.73252577e-03
2,115,0.015625,0.898438,-1.20080984e-03,1.23246340e-02
3,115,0.023438,0.898438,-2.37460388e-03,1.68783087e-02
4,115,0.031250,0.898438,-3.69190634e-03,2.04165094e-02
5,115,0.039062,0.898438,-5.00434591e-03,2.30225250e-02
6,115,0.046875,0.898438,-6.20004022e-03,2.48161405e-02
7,115,0.054688,0.898438,-7.20394775e-03,2.59311981e-02
8,115,0.062500,0.898438,-7.97297060e-03,2.64996756e-02
9,115,0.070312,0.898438,-8.48980993e-03,2.66422145e-02
10,115,0.078125,0.898438,-8.75563733e-03,2.64631864e-02
11,115,0.085938,0.898438,-8.78386293e-03,2.60493029e-02
12,115,0.093750,0.898438,-8.59529991e-03,2.54704654e-02
13,115,0.101562,0.898438,-8.21434986e-03,2.47816071e-02
14,115,0.109375,0.898438,-7.66641321e-03,2.40247250e-02
15,115,0.117188,0.898438,-6.97609736e-03,2.32314039e-02
16,115,0.125000,0.898438,-6.16651913e-03,2.24248543e-02
17,115,0.132812,0.898438,-5.25838882e-03,2.16217116e-02
18,115,0.140625,0.898438,-4.27018711e-03,2.08336059e-02
19,115,0.148438,0.898438,-3.21791787e-03,2.00683642e-02
20,115,0.156250,0.898438,-2.11534882e-03,1.93309430e-02
21,115,0.164062,0.898438,-9.74196126e-04,1.86243653e-02
22,115,0.171875,0.898438,1.95573171e-04,1.79499257e-02
23,115,0.179688,0.898438,1.38555747e-03,1.73079986e-02
24,115,0.187500,0.898438,2.58889585e-03,1.66981462e-02
25,115,0.195312,0.898438,3.79975396e-03,1.61194261e-02
26,115,0.203125,0.898438,5.01332851e-03,1.55705186e-02
27,115,0.210938,0.898438,6.22565020e-03,1.50500005e-02
28,115,0.218750,0.898438,7.43344612e-03,1.45562245e-02
29,115,0.226562,0.898438,8.63398239e-03,1.40876155e-02
30,115,0.234375,0.898438,9.82501917e-03,1.36425495e-02
31,115,0.242188,0.898438,1.10048894e-02,1.32193612e-02
32,115,0.250000,0.898438,1.21720918e-02,1.28165875e-02
33,115,0.257812,0.898438,1.33255171e-02,1.24326935e-02
34,115,0.265625,0.898438,1.44640710e-02,1.20662833e-02
35,115,0.273438,0.898438,1.55870048e-02,1.17160631e-02
36,115,0.281250,0.898438,1.66938007e-02,1.13807302e-02
37,115,0.289062,0.898438,1.77839361e-02,1.10590709e-02
38,115,0.296875,0.898438,1.88569855e-02,1.07500013e-02
39,115,0.304688,0.898438,1.99127402e-02,1.04524074e-02
40,115,0.312500,0.898438,2.09508799e-02,1.01653896e-02
41,115,0.320312,0.898438,2.19712611e-02,9.88802873e-03
42,115,0.328125,0.898438,2.29736827e-02,9.61937848e-03
43,115,0.335938,0.898438,2.39579901e-02,9.35865659e-03
44,115,0.343750,0.898438,2.49241777e-02,9.10510123e-03
45,115,0.351562,0.898438,2.58720666e-02,8.85794777e-03
46,115,0.359375,0.898438,2.68015359e-02,8.61652754e-03
47,115,0.367188,0.898438,2.77124252e-02,8.38013273e-03
48,115,0.375000,0.898438,2.86046825e-02,8.14817753e-03
49,115,0.382812,0.898438,2.94782333e-02,7.91994948e-03
50,115,0.390625,0.898438,3.03328484e-02,7.69490004e-03
51,115,0.398438,0.898438,3.11684161e-02,7.47256121e-03
52,115,0.406250,0.898438,3.19846869e-02,7.25238118e-03
53,115,0.414062,0.898438,3.27815339e-02,7.03383191e-03
54,115,0.421875,0.898438,3.35586630e-02,6.81638205e-03
55,115,0.429688,0.898438,3.43158618e-02,6.59958366e-03
56,115,0.437500,0.898438,3.50528583e-02,6.38291892e-03
57,115,0.445312,0.898438,3.57693434e-02,6.16604090e-03
58,115,0.453125,0.898438,3.64649557e-02,5.94840804e-03
59,115,0.460938,0.898438,3.71394008e-02,5.72963199e-03
60,115,0.468750,0.898438,3.77922654e-02,5.50934812e-03
61,115,0.476562,0.898438,3.84230614e-02,5.28713455e-03
62,115,0.484375,0.898438,3.90313938e-02,5.06253587e-03
63,115,0.492188,0.898438,3.96166891e-02,4.83516091e-03
64,115,0.500000,0.898438,4.01784778e-02,4.60464647e-03
65,115,0.507812,0.898438,4.07162011e-02,4.37062560e-03
66,115,0.515625,0.898438,4.12292741e-02,4.13261959e-03
67,115,0.523438,0.898438,4.17169966e-02,3.89022310e-03
68,115,0.531250,0.898438,4.21787947e-02,3.64310388e-03
69,115,0.539062,0.898438,4.26139161e-02,3.39097087e-03
70,115,0.546875,0.898438,4.30215485e-02,3.13332677e-03
71,115,0.554688,0.898438,4.34009545e-02,2.86990334e-03
72,115,0.562500,0.898438,4.37512398e-02,2.60019582e-03
73,115,0.570312,0.898438,4.40715551e-02,2.32381071e-03
74,115,0.578125,0.898438,4.43609916e-02,2.04033870e-03
75,115,0.585938,0.898438,4.46185693e-02,1.74937956e-03
76,115,0.593750,0.898438,4.48432043e-02,1.45048508e-03
77,115,0.601562,0.898438,4.50338535e-02,1.14323606e-03
78,115,0.609375,0.898438,4.51894514e-02,8.27181619e-04
79,115,0.617188,0.898438,4.53087538e-02,5.01703529e-04
80,115,0.625000,0.898438,4.53905091e-02,1.66351718e-04
81,115,0.632812,0.898438,4.54333201e-02,-1.79469484e-04
82,115,0.640625,0.898438,4.54359613e-02,-5.36331790e-04
83,115,0.648438,0.898438,4.53968942e-02,-9.04876855e-04
84,115,0.656250,0.898438,4.53145318e-02,-1.28587976e-03
85,115,0.664062,0.898438,4.51872461e-02,-1.68009859e-03
86,115,0.671875,0.898438,4.50134054e-02,-2.08836305e-03
87,115,0.679688,0.898438,4.47911695e-02,-2.51164380e-03
88,115,0.687500,0.898438,4.45186123e-02,-2.95106438e-03
89,115,0.695312,0.898438,4.41936962e-02,-3.40782548e-03
90,115,0.703125,0.898438,4.38142493e-02,-3.88333597e-03
91,115,0.710938,0.898438,4.33778614e-02,-4.37920028e-03
92,115,0.718750,0.898438,4.28821370e-02,-4.89711342e-03
93,115,0.726562,0.898438,4.23243381e-02,-5.43931127e-03
94,115,0.734375,0.898438,4.17015851e-02,-6.00816077e-03
95,115,0.742188,0.898438,4.10107858e-02,-6.60647312e-03
96,115,0.750000,0.898438,4.02485095e-02,-7.23740039e-03
97,115,0.757812,0.898438,3.94111313e-02,-7.90484995e-03
98,115,0.765625,0.898438,3.84948440e-02,-8.61333683e-03
99,115,0.773438,0.898438,3.74951996e-02,-9.36793257e-03
100,115,0.781250,0.898438,3.64077054e-02,-1.01748584e-02
101,115,0.789062,0.898438,3.52273285e-02,-1.10412650e-02
102,115,0.796875,0.898438,3.39487083e-02,-1.19754532e-02
103,115,0.804688,0.898438,3.25662009e-02,-1.29871164e-02
104,115,0.812500,0.898438,3.10739297e-02,-1.40874302e-02
105,115,0.820312,0.898438,2.94658989e-02,-1.52892815e-02
106,115,0.828125,0.898438,2.77362838e-02,-1.66071989e-02
107,115,0.835938,0.898438,2.58797631e-02,-1.80574320e-02
108,115,0.843750,0.898438,2.38920040e-02,-1.96577422e-02
109,115,0.851562,0.898438,2.17706375e-02,-2.14269608e-02
110,115,0.859375,0.898438,1.95160881e-02,-2.33839396e-02
111,115,0.867188,0.898438,1.71333533e-02,-2.55459975e-02
112,115,0.875000,0.898438,1.46337179e-02,-2.79264990e-02
113,115,0.882812,0.898438,1.20372260e-02,-3.05311475e-02
114,115,0.890625,0.898438,9.37560853e-03,-3.33527550e-02
115,115,0.898438,0.898438,6.69507030e-03,-3.63637842e-02
116,115,0.906250,0.898438,4.05918248e-03,-3.95071134e-02
117,115,0.914062,0.898438,1.55045546e-03,-4.26845923e-02
118,115,0.921875,0.898438,-7.30562489e-04,-4.57448699e-02
119,115,0.929688,0.898438,-2.66982848e-03,-4.84715477e-02
120,115,0.937500,0.898438,-4.15025884e-03,-5.05760871e-02
121,115,0.945312,0.898438,-5.06908447e-03,-5.16989902e-02
122,115,0.953125,0.898438,-5.36092417e-03,-5.14250919e-02
123,115,0.960938,0.898438,-5.02409646e-03,-4.93160412e-02
124,115,0.968750,0.898438,-4.14364832e-03,-4.49593775e-02
125,115,0.976562,0.898438,-2.90210149e-03,-3.80254164e-02
126,115,0.984375,0.898438,-1.57167949e-03,-2.83173472e-02
127,115,0.992188,0.898438,-4.86445468e-04,-1.57930050e-02
128,115,1.000000,0.898438,0.00000000e+00,0.00000000e+00
0,116,0.000000,0.906250,0.00000000e+00,0.00000000e+00
1,116,0.007812,0.906250,-4.15068673e-04,7.42102787e-03
2,116,0.015625,0.906250,-1.41264580e-03,1.34541644e-02
3,116,0.023438,0.906250,-2.75372481e-03,1.82383340e-02
4,116,0.031250,0.906250,-4.21713619e-03,2.18238942e-02
5,116,0.039062,0.906250,-5.62529638e-03,2.43353620e-02
6,116,0.046875,0.906250,-6.85231667e-03,2.59368457e-02
7,116,0.054688,0.906250,-7.82110449e-03,2.68023685e-02
8,116,0.062500,0.906250,-8.49497970e-03,2.70960685e-02
9,116,0.070312,0.906250,-8.86709243e-03,2.69620586e-02
10,116,0.078125,0.906250,-8.95080622e-03,2.65204012e-02
11,116,0.085938,0.906250,-8.77141207e-03,2.58671008e-02
12,116,0.093750,0.906250,-8.36006645e-03,2.50766501e-02
13,116,0.101562,0.906250,-7.74977449e-03,2.42051985e-02
14,116,0.109375,0.906250,-6.97260629e-03,2.32939385e-02
15,116,0.117188,0.906250,-6.05815044e-03,2.23723967e-02
16,116,0.125000,0.906250,-5.03293006e-03,2.14611441e-02
17,116,0.132812,0.906250,-3.92008061e-03,2.05739476e-02
18,116,0.140625,0.906250,-2.73930700e-03,1.97195932e-02
19,116,0.148438,0.906250,-1.50733115e-03,1.89033058e-02
20,116,0.156250,0.906250,-2.38021836e-04,1.81276351e-02
21,116,0.164062,0.906250,1.05709524e-03,1.73934884e-02
22,116,0.171875,0.906250,2.36844714e-03,1.67004522e-02
23,116,0.179688,0.906250,3.68838571e-03,1.60472821e-02
24,116,0.187500,0.906250,5.01067005e-03,1.54322740e-02
25,116,0.195312,0.906250,6.33009011e-03,1.48533517e-02
26,116,0.203125,0.906250,7.64271989e-03,1.43083371e-02
27,116,0.210938,0.906250,8.94518755e-03,1.37949577e-02
28,116,0.218750,0.906250,1.02350116e-02,1.33110592e-02
29,116,0.226562,0.906250,1.15101179e-02,1.28544373e-02
30,116,0.234375,0.906250,1.27688106e-02,1.24230180e-02
31,116,0.242188,0.906250,1.40100690e-02,1.20148528e-02
32,116,0.250000,0.906250,1.52328527e-02,1.16281807e-02
33,116,0.257812,0.906250,1.64365228e-02,1.12612732e-02
34,116,0.265625,0.906250,1.76205151e-02,1.09124556e-02
35,116,0.273438,0.906250,1.87844913e-02,1.05802948e-02
36,116,0.281250,0.906250,1.99282132e-02,1.02634067e-02
37,116,0.289062,0.906250,2.10515428e-02,9.96048283e-03
38,116,0.296875,0.906250,2.21544504e-02,9.67035256e-03
39,116,0.304688,0.906250,2.32368801e-02,9.39193740e-03
40,116,0.312500,0.906250,2.42988374e-02,9.12412629e-03
41,116,0.320312,0.906250,2.53403522e-02,8.86592921e-03
42,116,0.328125,0.906250,2.63615604e-02,8.61659180e-03
43,116,0.335938,0.906250,2.73624603e-02,8.37520137e-03
44,116,0.343750,0.906250,2.83431187e-02,8.14097840e-03
45,116,0.351562,0.906250,2.93036383e-02,7.91320018e-03
46,116,0.359375,0.906250,3.02440561e-02,7.69115798e-03
47,116,0.367188,0.906250,3.11643239e-02,7.47417007e-03
48,116,0.375000,0.906250,3.20645422e-02,7.26169255e-03
49,116,0.382812,0.906250,3.29446420e-02,7.05309259e-03
50,116,0.390625,0.906250,3.38046663e-02,6.84774807e-03
