i,j,fl,pressure,ux,uy,vmag
4,26,1.00000000e+00,-3.97364310e-08,5.00000566e-02,1.86264537e-09,5.00000566e-02
5,26,1.00000000e+00,-3.97364310e-08,5.00000566e-02,1.86264537e-09,5.00000566e-02
6,26,1.00000000e+00,-3.97364310e-08,5.00000566e-02,1.86264537e-09,5.00000566e-02
7,26,1.00000000e+00,-3.97364310e-08,5.00000566e-02,1.86264537e-09,5.00000566e-02
8,26,1.00000000e+00,-3.97364310e-08,5.00000566e-02,1.86264537e-09,5.00000566e-02
9,26,1.00000000e+00,-3.97364310e-08,5.00000566e-02,1.86264537e-09,5.00000566e-02
10,26,1.00000000e+00,-3.97364310e-08,5.00000566e-02,1.86264537e-09,5.00000566e-02
11,26,1.00000000e+00,-3.97364310e-08,5.00000566e-02,1.86264537e-09,5.00000566e-02
12,26,1.00000000e+00,-3.97364310e-08,5.00000566e-02,1.86264537e-09,5.00000566e-02
13,26,1.00000000e+00,-3.97364310e-08,5.00000566e-02,1.86264537e-09,5.00000566e-02
14,26,1.00000000e+00,-3.97364310e-08,5.00000566e-02,1.86264537e-09,5.00000566e-02
15,26,1.00000000e+00,-3.97364310e-08,5.00000566e-02,1.86264537e-09,5.00000566e-02
16,26,9.99999978e-03,-3.97364310e-08,1.02132539e-14,3.80472991e-22,1.02132539e-14
17,26,9.99999978e-03,-3.97364310e-08,1.02132539e-14,3.80472991e-22,1.02132539e-14
18,26,9.99999978e-03,-3.97364310e-08,1.02132539e-14,3.80472991e-22,1.02132539e-14
19,26,9.99999978e-03,-3.97364310e-08,1.02132539e-14,3.80472991e-22,1.02132539e-14
20,26,9.99999978e-03,-3.97364310e-08,1.02132539e-14,3.80472991e-22,1.02132539e-14
21,26,9.99999978e-03,-3.97364310e-08,1.02132539e-14,3.80472991e-22,1.02132539e-14
22,26,9.99999978e-03,-3.97364310e-08,1.02132539e-14,3.80472991e-22,1.02132539e-14
23,26,9.99999978e-03,-3.97364310e-08,1.02132539e-14,3.80472991e-22,1.02132539e-14
24,26,9.99999978e-03,-3.97364310e-08,1.02132539e-14,3.80472991e-22,1.02132539e-14
25,26,9.99999978e-03,-3.97364310e-08,1.02132539e-14,3.80472991e-22,1.02132539e-14
26,26,9.99999978e-03,-3.97364310e-08,1.02132539e-14,3.80472991e-22,1.02132539e-14
27,26,9.99999978e-03,-3.97364310e-08,1.02132539e-14,3.80472991e-22,1.02132539e-14
28,26,9.99999978e-03,-3.97364310e-08,1.02132539e-14,3.80472991e-22,1.02132539e-14
29,26,9.99999978e-03,-3.97364310e-08,1.02132539e-14,3.80472991e-22,1.02132539e-14
30,26,9.99999978e-03,-3.97364310e-08,1.02132539e-14,3.80472991e-22,1.02132539e-14
31,26,9.99999978e-03,-3.97364310e-08,1.02132539e-14,3.80472991e-22,1.02132539e-14
0,27,1.00000000e+00,-3.97364310e-08,5.00000566e-02,1.86264537e-09,5.00000566e-02
1,27,1.00000000e+00,-3.97364310e-08,5.00000566e-02,1.86264537e-09,5.00000566e-02
2,27,1.00000000e+00,-3.97364310e-08,5.00000566e-02,1.86264537e-09,5.00000566e-02
3,27,1.00000000e+00,-3.97364310e-08,5.00000566e-02,1.86264537e-09,5.00000566e-02
4,27,1.00000000e+00,-3.97364310e-08,5.00000566e-02,1.86264537e-09,5.00000566e-02
5,27,1.00000000e+00,-3.97364310e-08,5.00000566e-02,1.86264537e-09,5.00000566e-02
6,27,1.00000000e+00,-3.97364310e-08,5.00000566e-02,1.86264537e-09,5.00000566e-02
7,27,1.00000000e+00,-3.97364310e-08,5.00000566e-02,1.86264537e-09,5.00000566e-02
8,27,1.00000000e+00,-3.97364310e-08,5.00000566e-02,1.86264537e-09,5.00000566e-02
9,27,1.00000000e+00,-3.97364310e-08,5.00000566e-02,1.86264537e-09,5.00000566e-02
10,27,1.00000000e+00,-3.97364310e-08,5.00000566e-02,1.86264537e-09,5.00000566e-02
11,27,1.00000000e+00,-3.97364310e-08,5.00000566e-02,1.86264537e-09,5.00000566e-02
12,27,1.00000000e+00,-3.97364310e-08,5.00000566e-02,1.86264537e-09,5.00000566e-02
13,27,1.00000000e+00,-3.97364310e-08,5.00000566e-02,1.86264537e-09,5.00000566e-02
14,27,1.00000000e+00,-3.97364310e-08,5.00000566e-02,1.86264537e-09,5.00000566e-02
15,27,1.00000000e+00,-3.97364310e-08,5.00000566e-02,1.86264537e-09,5.00000566e-02
16,27,9.99999978e-03,-3.97364310e-08,1.02132539e-14,3.80472991e-22,1.02132539e-14
17,27,9.99999978e-03,-3.97364310e-08,1.02132539e-14,3.80472991e-22,1.02132539e-14
18,27,9.99999978e-03,-3.97364310e-08,1.02132539e-14,3.80472991e-22,1.02132539e-14
19,27,9.99999978e-03,-3.97364310e-08,1.02132539e-14,3.80472991e-22,1.02132539e-14
20,27,9.99999978e-03,-3.97364310e-08,1.02132539e-14,3.80472991e-22,1.02132539e-14
21,27,9.99999978e-03,-3.97364310e-08,1.02132539e-14,3.80472991e-22,1.02132539e-14
22,27,9.99999978e-03,-3.97364310e-08,1.02132539e-14,3.80472991e-22,1.02132539e-14
23,27,9.99999978e-03,-3.97364310e-08,1.02132539e-14,3.80472991e-22,1.02132539e-14
24,27,9.99999978e-03,-3.97364310e-08,1.02132539e-14,3.80472991e-22,1.02132539e-14
25,27,9.99999978e-03,-3.97364310e-08,1.02132539e-14,3.80472991e-22,1.02132539e-14
26,27,9.99999978e-03,-3.97364310e-08,1.02132539e-14,3.80472991e-22,1.02132539e-14
27,27,9.99999978e-03,-3.97364310e-08,1.02132539e-14,3.80472991e-22,1.02132539e-14
28,27,9.99999978e-03,-3.97364310e-08,1.02132539e-14,3.80472991e-22,1.02132539e-14
29,27,9.99999978e-03,-3.97364310e-08,1.02132539e-14,3.80472991e-22,1.02132539e-14
30,27,9.99999978e-03,-3.97364310e-08,1.02132539e-14,3.80472991e-22,1.02132539e-14
31,27,9.99999978e-03,-3.97364310e-08,1.02132539e-14,3.80472991e-22,1.02132539e-14
0,28,1.00000000e+00,-3.97364310e-08,5.00000566e-02,3.72529074e-09,5.00000566e-02
1,28,1.00000000e+00,-3.97364310e-08,5.00000566e-02,3.72529074e-09,5.00000566e-02
2,28,1.00000000e+00,-3.97364310e-08,5.00000566e-02,3.72529074e-09,5.00000566e-02
3,28,1.00000000e+00,-3.97364310e-08,5.00000566e-02,3.72529074e-09,5.00000566e-02
4,28,1.00000000e+00,-3.97364310e-08,5.00000566e-02,3.72529074e-09,5.00000566e-02
5,28,1.00000000e+00,-3.97364310e-08,5.00000566e-02,3.72529074e-09,5.00000566e-02
6,28,1.00000000e+00,-3.97364310e-08,5.00000566e-02,3.72529074e-09,5.00000566e-02
7,28,1.00000000e+00,-3.97364310e-08,5.00000566e-02,3.72529074e-09,5.00000566e-02
8,28,1.00000000e+00,-3.97364310e-08,5.00000566e-02,3.72529074e-09,5.00000566e-02
9,28,1.00000000e+00,-3.97364310e-08,5.00000566e-02,3.72529074e-09,5.00000566e-02
10,28,1.00000000e+00,-3.97364310e-08,5.00000566e-02,3.72529074e-09,5.00000566e-02
11,28,1.00000000e+00,-3.97364310e-08,5.00000566e-02,3.72529074e-09,5.00000566e-02
12,28,1.00000000e+00,-3.97364310e-08,5.00000566e-02,3.72529074e-09,5.00000566e-02
13,28,1.00000000e+00,-3.97364310e-08,5.00000566e-02,3.72529074e-09,5.00000566e-02
14,28,1.00000000e+00,-3.97364310e-08,5.00000566e-02,3.72529074e-09,5.00000566e-02
15,28,1.00000000e+00,-3.97364310e-08,5.00000566e-02,3.72529074e-09,5.00000566e-02
16,28,9.99999978e-03,-3.97364310e-08,1.02132539e-14,7.60945983e-22,1.02132539e-14
17,28,9.99999978e-03,-3.97364310e-08,1.02132539e-14,7.60945983e-22,1.02132539e-14
18,28,9.99999978e-03,-3.97364310e-08,1.02132539e-14,7.60945983e-22,1.02132539e-14
19,28,9.99999978e-03,-3.97364310e-08,1.02132539e-14,7.60945983e-22,1.02132539e-14
20,28,9.99999978e-03,-3.97364310e-08,1.02132539e-14,7.60945983e-22,1.02132539e-14
21,28,9.99999978e-03,-3.97364310e-08,1.02132539e-14,7.60945983e-22,1.02132539e-14
22,28,9.99999978e-03,-3.97364310e-08,1.02132539e-14,7.60945983e-22,1.02132539e-14
23,28,9.99999978e-03,-3.97364310e-08,1.02132539e-14,7.60945983e-22,1.02132539e-14
24,28,9.99999978e-03,-3.97364310e-08,1.02132539e-14,7.60945983e-22,1.02132539e-14
25,28,9.99999978e-03,-3.97364310e-08,1.02132539e-14,7.60945983e-22,1.02132539e-14
26,28,9.99999978e-03,-3.97364310e-08,1.02132539e-14,7.60945983e-22,1.02132539e-14
27,28,9.99999978e-03,-3.97364310e-08,1.02132539e-14,7.60945983e-22,1.02132539e-14
28,28,9.99999978e-03,-3.97364310e-08,1.02132539e-14,7.60945983e-22,1.02132539e-14
29,28,9.99999978e-03,-3.97364310e-08,1.02132539e-14,7.60945983e-22,1.02132539e-14
30,28,9.99999978e-03,-3.97364310e-08,1.02132539e-14,7.60945983e-22,1.02132539e-14
31,28,9.99999978e-03,-3.97364310e-08,1.02132539e-14,7.60945983e-22,1.02132539e-14
0,29,1.00000000e+00,-3.97364310e-08,5.00000603e-02,1.86264537e-09,5.00000603e-02
1,29,1.00000000e+00,-3.97364310e-08,5.00000603e-02,1.86264537e-09,5.00000603e-02
2,29,1.00000000e+00,-3.97364310e-08,5.00000603e-02,1.86264537e-09,5.00000603e-02
3,29,1.00000000e+00,-3.97364310e-08,5.00000603e-02,1.86264537e-09,5.00000603e-02
4,29,1.00000000e+00,-3.97364310e-08,5.00000603e-02,1.86264537e-09,5.00000603e-02
5,29,1.00000000e+00,-3.97364310e-08,5.00000603e-02,1.86264537e-09,5.00000603e-02
6,29,1.00000000e+00,-3.97364310e-08,5.00000603e-02,1.86264537e-09,5.00000603e-02
7,29,1.00000000e+00,-3.97364310e-08,5.00000603e-02,1.86264537e-09,5.00000603e-02
8,29,1.00000000e+00,-3.97364310e-08,5.00000603e-02,1.86264537e-09,5.00000603e-02
9,29,1.00000000e+00,-3.97364310e-08,5.00000603e-02,1.86264537e-09,5.00000603e-02
10,29,1.00000000e+00,-3.97364310e-08,5.00000603e-02,1.86264537e-09,5.00000603e-02
11,29,1.00000000e+00,-3.97364310e-08,5.00000603e-02,1.86264537e-09,5.00000603e-02
12,29,1.00000000e+00,-3.97364310e-08,5.00000603e-02,1.86264537e-09,5.00000603e-02
13,29,1.00000000e+00,-3.97364310e-08,5.00000603e-02,1.86264537e-09,5.00000603e-02
14,29,1.00000000e+00,-3.97364310e-08,5.00000603e-02,1.86264537e-09,5.00000603e-02
15,29,1.00000000e+00,-3.97364310e-08,5.00000603e-02,1.86264537e-09,5.00000603e-02
16,29,9.99999978e-03,-3.97364310e-08,1.02132548e-14,3.80472991e-22,1.02132548e-14
17,29,9.99999978e-03,-3.97364310e-08,1.02132548e-14,3.80472991e-22,1.02132548e-14
18,29,9.99999978e-03,-3.97364310e-08,1.02132548e-14,3.80472991e-22,1.02132548e-14
19,29,9.99999978e-03,-3.97364310e-08,1.02132548e-14,3.80472991e-22,1.02132548e-14
20,29,9.99999978e-03,-3.97364310e-08,1.02132548e-14,3.80472991e-22,1.02132548e-14
21,29,9.99999978e-03,-3.97364310e-08,1.02132548e-14,3.80472991e-22,1.02132548e-14
22,29,9.99999978e-03,-3.97364310e-08,1.02132548e-14,3.80472991e-22,1.02132548e-14
23,29,9.99999978e-03,-3.97364310e-08,1.02132548e-14,3.80472991e-22,1.02132548e-14
24,29,9.99999978e-03,-3.97364310e-08,1.02132548e-14,3.80472991e-22,1.02132548e-14
25,29,9.99999978e-03,-3.97364310e-08,1.02132548e-14,3.80472991e-22,1.02132548e-14
26,29,9.99999978e-03,-3.97364310e-08,1.02132548e-14,3.80472991e-22,1.02132548e-14
27,29,9.99999978e-03,-3.97364310e-08,1.02132548e-14,3.80472991e-22,1.02132548e-14
28,29,9.99999978e-03,-3.97364310e-08,1.02132548e-14,3.80472991e-22,1.02132548e-14
29,29,9.99999978e-03,-3.97364310e-08,1.02132548e-14,3.80472991e-22,1.02132548e-14
30,29,9.99999978e-03,-3.97364310e-08,1.02132548e-14,3.80472991e-22,1.02132548e-14
31,29,9.99999978e-03,-3.97364310e-08,1.02132548e-14,3.80472991e-22,1.02132548e-14
0,30,1.00000000e+00,-3.97364310e-08,5.00000566e-02,-1.11758727e-08,5.00000566e-02
1,30,1.00000000e+00,-3.97364310e-08,5.00000566e-02,-1.11758727e-08,5.00000566e-02
2,30,1.00000000e+00,-3.97364310e-08,5.00000566e-02,-1.11758727e-08,5.00000566e-02
3,30,1.00000000e+00,-3.97364310e-08,5.00000566e-02,-1.11758727e-08,5.00000566e-02
4,30,1.00000000e+00,-3.97364310e-08,5.00000566e-02,-1.11758727e-08,5.00000566e-02
5,30,1.00000000e+00,-3.97364310e-08,5.00000566e-02,-1.11758727e-08,5.00000566e-02
6,30,1.00000000e+00,-3.97364310e-08,5.00000566e-02,-1.11758727e-08,5.00000566e-02
7,30,1.00000000e+00,-3.97364310e-08,5.00000566e-02,-1.11758727e-08,5.00000566e-02
8,30,1.00000000e+00,-3.97364310e-08,5.00000566e-02,-1.11758727e-08,5.00000566e-02
9,30,1.00000000e+00,-3.97364310e-08,5.00000566e-02,-1.11758727e-08,5.00000566e-02
10,30,1.00000000e+00,-3.97364310e-08,5.00000566e-02,-1.11758727e-08,5.00000566e-02
11,30,1.00000000e+00,-3.97364310e-08,5.00000566e-02,-1.11758727e-08,5.00000566e-02
12,30,1.00000000e+00,-3.97364310e-08,5.00000566e-02,-1.11758727e-08,5.00000566e-02
13,30,1.00000000e+00,-3.97364310e-08,5.00000566e-02,-1.11758727e-08,5.00000566e-02
14,30,1.00000000e+00,-3.97364310e-08,5.00000566e-02,-1.11758727e-08,5.00000566e-02
15,30,1.00000000e+00,-3.97364310e-08,5.00000566e-02,-1.11758727e-08,5.00000566e-02
16,30,9.99999978e-03,-3.97364310e-08,1.02132539e-14,-2.28283795e-21,1.02132539e-14
17,30,9.99999978e-03,-3.97364310e-08,1.02132539e-14,-2.28283795e-21,1.02132539e-14
18,30,9.99999978e-03,-3.97364310e-08,1.02132539e-14,-2.28283795e-21,1.02132539e-14
19,30,9.99999978e-03,-3.97364310e-08,1.02132539e-14,-2.28283795e-21,1.02132539e-14
20,30,9.99999978e-03,-3.97364310e-08,1.02132539e-14,-2.28283795e-21,1.02132539e-14
21,30,9.99999978e-03,-3.97364310e-08,1.02132539e-14,-2.28283795e-21,1.02132539e-14
22,30,9.99999978e-03,-3.97364310e-08,1.02132539e-14,-2.28283795e-21,1.02132539e-14
23,30,9.99999978e-03,-3.97364310e-08,1.02132539e-14,-2.28283795e-21,1.02132539e-14
24,30,9.99999978e-03,-3.97364310e-08,1.02132539e-14,-2.28283795e-21,1.02132539e-14
25,30,9.99999978e-03,-3.97364310e-08,1.02132539e-14,-2.28283795e-21,1.02132539e-14
26,30,9.99999978e-03,-3.97364310e-08,1.02132539e-14,-2.28283795e-21,1.02132539e-14
27,30,9.99999978e-03,-3.97364310e-08,1.02132539e-14,-2.28283795e-21,1.02132539e-14
28,30,9.99999978e-03,-3.97364310e-08,1.02132539e-14,-2.28283795e-21,1.02132539e-14
29,30,9.99999978e-03,-3.97364310e-08,1.02132539e-14,-2.28283795e-21,1.02132539e-14
30,30,9.99999978e-03,-3.97364310e-08,1.02132539e-14,-2.28283795e-21,1.02132539e-14
31,30,9.99999978e-03,-3.97364310e-08,1.02132539e-14,-2.28283795e-21,1.02132539e-14
0,31,1.00000000e+00,-3.97364310e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00
1,31,1.00000000e+00,-3.97364310e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00
2,31,1.00000000e+00,-3.97364310e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00
3,31,1.00000000e+00,-3.97364310e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00
4,31,1.00000000e+00,-3.97364310e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00
5,31,1.00000000e+00,-3.97364310e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00
6,31,1.00000000e+00,-3.97364310e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00
7,31,1.00000000e+00,-3.97364310e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00
8,31,1.00000000e+00,-3.97364310e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00
9,31,1.00000000e+00,-3.97364310e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00
10,31,1.00000000e+00,-3.97364310e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00
11,31,1.00000000e+00,-3.97364310e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00
12,31,1.00000000e+00,-3.97364310e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00
13,31,1.00000000e+00,-3.97364310e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00
14,31,1.00000000e+00,-3.97364310e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00
15,31,1.00000000e+00,-3.97364310e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00
16,31,9.99999978e-03,-3.97364310e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00
17,31,9.99999978e-03,-3.97364310e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00
18,31,9.99999978e-03,-3.97364310e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00
19,31,9.99999978e-03,-3.97364310e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00
20,31,9.99999978e-03,-3.97364310e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00
21,31,9.99999978e-03,-3.97364310e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00
22,31,9.99999978e-03,-3.97364310e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00
23,31,9.99999978e-03,-3.97364310e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00
24,31,9.99999978e-03,-3.97364310e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00
25,31,9.99999978e-03,-3.97364310e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00
26,31,9.99999978e-03,-3.97364310e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00
27,31,9.99999978e-03,-3.97364310e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00
28,31,9.99999978e-03,-3.97364310e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00
29,31,9.99999978e-03,-3.97364310e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00
30,31,9.99999978e-03,-3.97364310e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00
31,31,9.99999978e-03,-3.97364310e-08,0.00000000e+00,0.00000000e+00,0.00000000e+00
