i,j,fl,pressure,ux,uy,vmag
22,17,1.00000000e+00,6.01689040e-04,2.57683964e-03,4.50087362e-04,2.61585182e-03
23,17,1.00000000e+00,6.96222007e-04,2.49914103e-03,4.94360283e-04,2.54756701e-03
24,17,5.00000007e-02,7.41481781e-04,6.03524522e-11,1.31004747e-11,6.17579252e-11
25,17,5.00000007e-02,7.37230002e-04,5.82103948e-11,1.34904076e-11,5.97531677e-11
26,17,5.00000007e-02,7.33335852e-04,5.60979700e-11,1.35803096e-11,5.77183405e-11
27,17,5.00000007e-02,7.29759573e-04,5.40607732e-11,1.34613379e-11,5.57115326e-11
28,17,5.00000007e-02,7.26620376e-04,5.21141290e-11,1.32267374e-11,5.37664288e-11
29,17,5.00000007e-02,7.23679899e-04,5.02511643e-11,1.29548013e-11,5.18941834e-11
30,17,5.00000007e-02,7.20858574e-04,4.84555313e-11,1.26986078e-11,5.00918473e-11
31,17,5.00000007e-02,7.17957853e-04,4.67057816e-11,1.24875978e-11,4.83463547e-11
32,17,5.00000007e-02,7.15176284e-04,4.49845404e-11,1.23420640e-11,4.66469224e-11
33,17,5.00000007e-02,7.12553679e-04,4.32854065e-11,1.22718511e-11,4.49913856e-11
34,17,5.00000007e-02,7.09931075e-04,4.16020621e-11,1.22828102e-11,4.33774024e-11
35,17,5.00000007e-02,7.07348227e-04,3.99293029e-11,1.23806061e-11,4.18046500e-11
36,17,5.00000007e-02,7.04924285e-04,3.82600722e-11,1.25673768e-11,4.02712308e-11
37,17,5.00000007e-02,7.02341436e-04,3.65888916e-11,1.28423314e-11,3.87772175e-11
38,17,5.00000007e-02,6.99996948e-04,3.49056860e-11,1.32004078e-11,3.73183290e-11
39,17,5.00000007e-02,6.97612762e-04,3.31958246e-11,1.36202456e-11,3.58813881e-11
40,17,5.00000007e-02,6.95347786e-04,3.14372937e-11,1.40670175e-11,3.44410264e-11
41,17,5.00000007e-02,6.93202019e-04,2.96020534e-11,1.44683276e-11,3.29486577e-11
42,17,5.00000007e-02,6.91334426e-04,2.76593557e-11,1.47050167e-11,3.13253486e-11
43,17,5.00000007e-02,6.89903914e-04,2.55881653e-11,1.45889256e-11,2.94548969e-11
44,17,5.00000007e-02,6.89188659e-04,2.34081279e-11,1.38543821e-11,2.72008163e-11
45,17,5.00000007e-02,6.89427077e-04,2.12121622e-11,1.21684815e-11,2.44546067e-11
46,17,5.00000007e-02,6.91175461e-04,1.92308738e-11,9.18317679e-12,2.13109651e-11
47,17,5.00000007e-02,6.94473623e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00
0,18,1.00000000e+00,-1.40543783e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00
1,18,1.00000000e+00,-1.34921074e-03,1.60158973e-03,-9.57632437e-04,1.86605193e-03
2,18,1.00000000e+00,-1.24863791e-03,1.77594484e-03,-1.20524468e-03,2.14629783e-03
3,18,1.00000000e+00,-1.15297246e-03,1.94018229e-03,-1.28960377e-03,2.32967478e-03
4,18,1.00000000e+00,-1.06018782e-03,2.07443465e-03,-1.26440451e-03,2.42940290e-03
5,18,1.00000000e+00,-9.68913257e-04,2.17675674e-03,-1.17586914e-03,2.47405306e-03
6,18,1.00000000e+00,-8.78095627e-04,2.25307024e-03,-1.05607987e-03,2.48829857e-03
7,18,1.00000000e+00,-7.87178695e-04,2.31076265e-03,-9.25084343e-04,2.48905690e-03
8,18,1.00000000e+00,-6.96122646e-04,2.35561188e-03,-7.93797895e-04,2.48576398e-03
9,18,1.00000000e+00,-6.04728877e-04,2.39156536e-03,-6.67798158e-04,2.48305034e-03
10,18,1.00000000e+00,-5.13017178e-04,2.42101750e-03,-5.49155753e-04,2.48251855e-03
11,18,1.00000000e+00,-4.21126693e-04,2.44507170e-03,-4.38224932e-04,2.48403242e-03
12,18,1.00000000e+00,-3.28898430e-04,2.46417313e-03,-3.34415847e-04,2.48676143e-03
13,18,1.00000000e+00,-2.36610576e-04,2.47818418e-03,-2.36572989e-04,2.48945039e-03
14,18,1.00000000e+00,-1.44104168e-04,2.48702755e-03,-1.43358993e-04,2.49115587e-03
15,18,1.00000000e+00,-5.16176224e-05,2.49013025e-03,-5.35053150e-05,2.49070511e-03
16,18,1.00000000e+00,4.10079956e-05,2.48703780e-03,3.41678824e-05,2.48727249e-03
17,18,1.00000000e+00,1.33752823e-04,2.47724121e-03,1.20628647e-04,2.48017651e-03
18,18,1.00000000e+00,2.26497650e-04,2.45980383e-03,2.06358207e-04,2.46844464e-03
19,18,1.00000000e+00,3.19321960e-04,2.43355497e-03,2.91260338e-04,2.45092274e-03
20,18,1.00000000e+00,4.12305206e-04,2.39709904e-03,3.74044495e-04,2.42610672e-03
21,18,1.00000000e+00,5.05606353e-04,2.34890659e-03,4.51660133e-04,2.39193626e-03
22,18,1.00000000e+00,5.99463820e-04,2.28857971e-03,5.19405119e-04,2.34678062e-03
23,18,1.00000000e+00,6.93798065e-04,2.21767905e-03,5.72040270e-04,2.29026866e-03
24,18,5.00000007e-02,7.38978386e-04,5.34859275e-11,1.51427343e-11,5.55881868e-11
25,18,5.00000007e-02,7.34845817e-04,5.15418853e-11,1.55237039e-11,5.38289066e-11
26,18,5.00000007e-02,7.31190084e-04,4.96765511e-11,1.55314130e-11,5.20479042e-11
27,18,5.00000007e-02,7.28090643e-04,4.79327897e-11,1.53047991e-11,5.03168895e-11
28,18,5.00000007e-02,7.25269318e-04,4.63050744e-11,1.49743065e-11,4.86661059e-11
29,18,5.00000007e-02,7.22487806e-04,4.47655905e-11,1.46290931e-11,4.70953138e-11
30,18,5.00000007e-02,7.19706237e-04,4.32776523e-11,1.43215396e-11,4.55857609e-11
31,18,5.00000007e-02,7.17043877e-04,4.18231491e-11,1.40773270e-11,4.41287527e-11
32,18,5.00000007e-02,7.14381575e-04,4.03873567e-11,1.39094101e-11,4.27154562e-11
33,18,5.00000007e-02,7.11758970e-04,3.89668922e-11,1.38231761e-11,4.13460863e-11
34,18,5.00000007e-02,7.09136366e-04,3.75615199e-11,1.38213191e-11,4.00236996e-11
35,18,5.00000007e-02,7.06513762e-04,3.61719786e-11,1.39053239e-11,3.87526781e-11
36,18,5.00000007e-02,7.03970611e-04,3.48015262e-11,1.40810879e-11,3.75422853e-11
37,18,5.00000007e-02,7.01387762e-04,3.34514604e-11,1.43506092e-11,3.63997270e-11
38,18,5.00000007e-02,6.98804855e-04,3.21211287e-11,1.47112860e-11,3.53297183e-11
39,18,5.00000007e-02,6.96182251e-04,3.08006433e-11,1.51503497e-11,3.43251053e-11
40,18,5.00000007e-02,6.93440437e-04,2.94701728e-11,1.56404473e-11,3.33633746e-11
41,18,5.00000007e-02,6.90778135e-04,2.80968391e-11,1.61226969e-11,3.23940388e-11
42,18,5.00000007e-02,6.88036322e-04,2.66284043e-11,1.64837918e-11,3.13175250e-11
43,18,5.00000007e-02,6.85691833e-04,2.50025937e-11,1.65285112e-11,2.99720110e-11
44,18,5.00000007e-02,6.83863997e-04,2.31750591e-11,1.59387139e-11,2.81269608e-11
45,18,5.00000007e-02,6.83188438e-04,2.11751970e-11,1.42635860e-11,2.55311345e-11
46,18,5.00000007e-02,6.84261322e-04,1.92031981e-11,1.09757438e-11,2.21185396e-11
47,18,5.00000007e-02,6.87440275e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00
0,19,1.00000000e+00,-1.38036418e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00
1,19,1.00000000e+00,-1.32469344e-03,1.59683544e-03,-1.12773315e-03,1.95490802e-03
2,19,1.00000000e+00,-1.22821331e-03,1.76183088e-03,-1.36969134e-03,2.23161420e-03
3,19,1.00000000e+00,-1.13711762e-03,1.88917562e-03,-1.41911954e-03,2.36281287e-03
4,19,1.00000000e+00,-1.04900205e-03,1.97032164e-03,-1.35560019e-03,2.39161425e-03
5,19,1.00000000e+00,-9.61224257e-04,2.01578857e-03,-1.23752630e-03,2.36534886e-03
6,19,1.00000000e+00,-8.72929930e-04,2.03960016e-03,-1.09833886e-03,2.31653126e-03
7,19,1.00000000e+00,-7.83781230e-04,2.05243635e-03,-9.55681200e-04,2.26402772e-03
8,19,1.00000000e+00,-6.93976879e-04,2.06066249e-03,-8.17775843e-04,2.21699965e-03
9,19,1.00000000e+00,-6.03318214e-04,2.06756499e-03,-6.87810301e-04,2.17896956e-03
10,19,1.00000000e+00,-5.12202620e-04,2.07448727e-03,-5.66341390e-04,2.15040450e-03
11,19,1.00000000e+00,-4.20629978e-04,2.08140281e-03,-4.52888809e-04,2.13010469e-03
12,19,1.00000000e+00,-3.28739494e-04,2.08785175e-03,-3.46229062e-04,2.11636466e-03
13,19,1.00000000e+00,-2.36570835e-04,2.09310837e-03,-2.45052157e-04,2.10740441e-03
14,19,1.00000000e+00,-1.44183636e-04,2.09652516e-03,-1.48008330e-04,2.10174313e-03
15,19,1.00000000e+00,-5.19355162e-05,2.09723762e-03,-5.37773558e-05,2.09792703e-03
16,19,1.00000000e+00,4.05708961e-05,2.09456240e-03,3.89338566e-05,2.09492422e-03
17,19,1.00000000e+00,1.33077308e-04,2.08790600e-03,1.31202629e-04,2.09202431e-03
18,19,1.00000000e+00,2.25583717e-04,2.07644515e-03,2.23798081e-04,2.08847062e-03
19,19,1.00000000e+00,3.18050385e-04,2.05890229e-03,3.17023310e-04,2.08316650e-03
20,19,1.00000000e+00,4.10477340e-04,2.03321921e-03,4.10085311e-04,2.07416271e-03
21,19,1.00000000e+00,5.03261923e-04,1.99691183e-03,4.99909336e-04,2.05853488e-03
22,19,1.00000000e+00,5.96563041e-04,1.94783148e-03,5.80227934e-04,2.03241524e-03
23,19,1.00000000e+00,6.90579414e-04,1.88652286e-03,6.42205996e-04,1.99283636e-03
24,19,5.00000007e-02,7.35799491e-04,4.54358183e-11,1.69816921e-11,4.85055815e-11
25,19,5.00000007e-02,7.31825829e-04,4.37605993e-11,1.72995993e-11,4.70559910e-11
26,19,5.00000007e-02,7.28805899e-04,4.22360653e-11,1.71614962e-11,4.55894975e-11
27,19,5.00000007e-02,7.26143538e-04,4.08807051e-11,1.67957575e-11,4.41964902e-11
28,19,5.00000007e-02,7.23679899e-04,3.96470565e-11,1.63663996e-11,4.28922869e-11
29,19,5.00000007e-02,7.21295713e-04,3.84798131e-11,1.59630000e-11,4.16594918e-11
30,19,5.00000007e-02,7.18792318e-04,3.73372722e-11,1.56241478e-11,4.04745092e-11
31,19,5.00000007e-02,7.16129958e-04,3.62015591e-11,1.53672110e-11,3.93281588e-11
32,19,5.00000007e-02,7.13507354e-04,3.50632925e-11,1.51905172e-11,3.82123846e-11
33,19,5.00000007e-02,7.10964203e-04,3.39300879e-11,1.50940684e-11,3.71359887e-11
34,19,5.00000007e-02,7.08341599e-04,3.28067712e-11,1.50770715e-11,3.61054346e-11
35,19,5.00000007e-02,7.05758750e-04,3.17050969e-11,1.51386473e-11,3.51339131e-11
36,19,5.00000007e-02,7.03096390e-04,3.06370450e-11,1.52845531e-11,3.42380811e-11
37,19,5.00000007e-02,7.00314878e-04,2.96114799e-11,1.55199430e-11,3.34321459e-11
38,19,5.00000007e-02,6.97573065e-04,2.86369956e-11,1.58459773e-11,3.27287711e-11
39,19,5.00000007e-02,6.94672286e-04,2.77185150e-11,1.62594087e-11,3.21354089e-11
40,19,5.00000007e-02,6.91533089e-04,2.68415047e-11,1.67467186e-11,3.16373039e-11
41,19,5.00000007e-02,6.88274740e-04,2.59817202e-11,1.72696475e-11,3.11976035e-11
42,19,5.00000007e-02,6.84698462e-04,2.50780542e-11,1.77394054e-11,3.07179976e-11
43,19,5.00000007e-02,6.81002974e-04,2.40353536e-11,1.79804609e-11,3.00165830e-11
44,19,5.00000007e-02,6.77545904e-04,2.27340924e-11,1.76592092e-11,2.87869173e-11
45,19,5.00000007e-02,6.75201416e-04,2.10839488e-11,1.62042411e-11,2.65915467e-11
46,19,5.00000007e-02,6.74923300e-04,1.91827196e-11,1.28461851e-11,2.30868189e-11
47,19,5.00000007e-02,6.78102195e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00
0,20,1.00000000e+00,-1.34416425e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00
1,20,1.00000000e+00,-1.29053998e-03,1.58146536e-03,-1.29790197e-03,2.04586959e-03
2,20,1.00000000e+00,-1.20248401e-03,1.71378197e-03,-1.49655424e-03,2.27524131e-03
3,20,1.00000000e+00,-1.11959386e-03,1.77500630e-03,-1.48808083e-03,2.31625396e-03
4,20,1.00000000e+00,-1.03765726e-03,1.78056839e-03,-1.38135930e-03,2.25356990e-03
5,20,1.00000000e+00,-9.54210758e-04,1.75785297e-03,-1.23954006e-03,2.15093163e-03
6,20,1.00000000e+00,-8.68618488e-04,1.72657706e-03,-1.09088630e-03,2.04232731e-03
7,20,1.00000000e+00,-7.81198381e-04,1.69683143e-03,-9.46721295e-04,1.94306928e-03
8,20,1.00000000e+00,-6.92447065e-04,1.67273742e-03,-8.10933067e-04,1.85894128e-03
9,20,1.00000000e+00,-6.02444052e-04,1.65545719e-03,-6.84117491e-04,1.79124402e-03
10,20,1.00000000e+00,-5.11765480e-04,1.64429448e-03,-5.65639231e-04,1.73886516e-03
11,20,1.00000000e+00,-4.20351833e-04,1.63780234e-03,-4.54197638e-04,1.69961527e-03
12,20,1.00000000e+00,-3.28620285e-04,1.63466996e-03,-3.48507339e-04,1.67140760e-03
13,20,1.00000000e+00,-2.36590713e-04,1.63341861e-03,-2.47234857e-04,1.65202341e-03
14,20,1.00000000e+00,-1.44422054e-04,1.63292955e-03,-1.49214102e-04,1.63973286e-03
15,20,1.00000000e+00,-5.20944595e-05,1.63227413e-03,-5.33079219e-05,1.63314433e-03
16,20,1.00000000e+00,4.02132682e-05,1.63066003e-03,4.17685042e-05,1.63119484e-03
17,20,1.00000000e+00,1.32560730e-04,1.62766501e-03,1.37010109e-04,1.63342129e-03
18,20,1.00000000e+00,2.24788993e-04,1.62278488e-03,2.33468541e-04,1.63949328e-03
19,20,1.00000000e+00,3.16778838e-04,1.61517691e-03,3.31995281e-04,1.64894422e-03
20,20,1.00000000e+00,4.08649445e-04,1.60316261e-03,4.32728208e-04,1.66053732e-03
21,20,1.00000000e+00,5.00440598e-04,1.58355606e-03,5.33744344e-04,1.67108735e-03
22,20,1.00000000e+00,5.92668890e-04,1.55156571e-03,6.28183363e-04,1.67390867e-03
23,20,1.00000000e+00,6.86248182e-04,1.50447839e-03,7.01960409e-04,1.66018179e-03
24,20,5.00000007e-02,7.31388747e-04,3.61914353e-11,1.85442078e-11,4.06658041e-11
25,20,5.00000007e-02,7.27931678e-04,3.48998816e-11,1.87072961e-11,3.95975336e-11
26,20,5.00000007e-02,7.25825666e-04,3.38641927e-11,1.83535374e-11,3.85179943e-11
27,20,5.00000007e-02,7.24077225e-04,3.30194101e-11,1.78392925e-11,3.75302775e-11
28,20,5.00000007e-02,7.22169876e-04,3.22516631e-11,1.73417652e-11,3.66183923e-11
29,20,5.00000007e-02,7.20063865e-04,3.14880517e-11,1.69237836e-11,3.57478942e-11
30,20,5.00000007e-02,7.17759132e-04,3.06986207e-11,1.65964950e-11,3.48976924e-11
31,20,5.00000007e-02,7.15295493e-04,2.98808617e-11,1.63519111e-11,3.40624577e-11
32,20,5.00000007e-02,7.12712645e-04,2.90363098e-11,1.61846439e-11,3.32422909e-11
33,20,5.00000007e-02,7.10129738e-04,2.81815873e-11,1.60864291e-11,3.24495777e-11
34,20,5.00000007e-02,7.07507133e-04,2.73311374e-11,1.60536445e-11,3.16971692e-11
35,20,5.00000007e-02,7.04924285e-04,2.65054853e-11,1.60865696e-11,3.10051360e-11
36,20,5.00000007e-02,7.02182471e-04,2.57225075e-11,1.61857125e-11,3.03911930e-11
37,20,5.00000007e-02,6.99400902e-04,2.50004115e-11,1.63598059e-11,2.98774790e-11
38,20,5.00000007e-02,6.96539879e-04,2.43581856e-11,1.66134450e-11,2.94843629e-11
39,20,5.00000007e-02,6.93440437e-04,2.38128267e-11,1.69514611e-11,2.92301669e-11
40,20,5.00000007e-02,6.89943670e-04,2.33705590e-11,1.73714376e-11,2.91195783e-11
41,20,5.00000007e-02,6.85970008e-04,2.30205160e-11,1.78597241e-11,2.91361275e-11
42,20,5.00000007e-02,6.81479811e-04,2.27243398e-11,1.83686295e-11,2.92198939e-11
43,20,5.00000007e-02,6.76115393e-04,2.23855344e-11,1.87768585e-11,2.92178469e-11
44,20,5.00000007e-02,6.70472800e-04,2.18216018e-11,1.87978019e-11,2.88017301e-11
45,20,5.00000007e-02,6.65187836e-04,2.07861939e-11,1.78065548e-11,2.73704080e-11
46,20,5.00000007e-02,6.61691069e-04,1.91498414e-11,1.47682179e-11,2.41829837e-11
47,20,5.00000007e-02,6.64949417e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00
0,21,1.00000000e+00,-1.28601003e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00
1,21,1.00000000e+00,-1.24319398e-03,1.52656285e-03,-1.43842807e-03,2.09749117e-03
2,21,1.00000000e+00,-1.17158890e-03,1.57269125e-03,-1.54663145e-03,2.20577116e-03
3,21,1.00000000e+00,-1.10300386e-03,1.52873131e-03,-1.46780827e-03,2.11931136e-03
4,21,1.00000000e+00,-1.02889538e-03,1.44536374e-03,-1.32993772e-03,1.96413114e-03
5,21,1.00000000e+00,-9.49482142e-04,1.35769462e-03,-1.18210854e-03,1.80019869e-03
6,21,1.00000000e+00,-8.66135000e-04,1.28162722e-03,-1.03963958e-03,1.65027834e-03
7,21,1.00000000e+00,-7.80026137e-04,1.22141477e-03,-9.05933091e-04,1.52071321e-03
8,21,1.00000000e+00,-6.91731810e-04,1.17643410e-03,-7.80932663e-04,1.41203857e-03
9,21,1.00000000e+00,-6.02106273e-04,1.14445284e-03,-6.63474959e-04,1.32286479e-03
10,21,1.00000000e+00,-5.11467457e-04,1.12278096e-03,-5.52369340e-04,1.25129893e-03
11,21,1.00000000e+00,-4.20312106e-04,1.10872486e-03,-4.46362741e-04,1.19520316e-03
12,21,1.00000000e+00,-3.28620285e-04,1.10017299e-03,-3.44323431e-04,1.15279621e-03
13,21,1.00000000e+00,-2.36690044e-04,1.09538471e-03,-2.45287112e-04,1.12251216e-03
14,21,1.00000000e+00,-1.44561141e-04,1.09283079e-03,-1.48386796e-04,1.10285892e-03
15,21,1.00000000e+00,-5.22732735e-05,1.09172892e-03,-5.27639750e-05,1.09300320e-03
16,21,1.00000000e+00,3.99351120e-05,1.09140459e-03,4.25321305e-05,1.09223300e-03
17,21,1.00000000e+00,1.32123634e-04,1.09156827e-03,1.38187024e-04,1.10028032e-03
18,21,1.00000000e+00,2.24272415e-04,1.09253055e-03,2.35253974e-04,1.11757207e-03
19,21,1.00000000e+00,3.15944373e-04,1.09432952e-03,3.35025630e-04,1.14446471e-03
20,21,1.00000000e+00,4.07258689e-04,1.09664025e-03,4.38906456e-04,1.18121074e-03
21,21,1.00000000e+00,4.97937202e-04,1.09708623e-03,5.47299278e-04,1.22602400e-03
22,21,1.00000000e+00,5.88218390e-04,1.08972227e-03,6.55520649e-04,1.27169257e-03
23,21,1.00000000e+00,6.79214834e-04,1.06702419e-03,7.45403697e-04,1.30160176e-03
24,21,5.00000007e-02,7.24236190e-04,2.58186788e-11,1.96829861e-11,3.24657384e-11
25,21,5.00000007e-02,7.23322271e-04,2.51667957e-11,1.95510119e-11,3.18686327e-11
26,21,5.00000007e-02,7.23163306e-04,2.48105755e-11,1.89579168e-11,3.12244640e-11
27,21,5.00000007e-02,7.22368597e-04,2.45619046e-11,1.83603167e-11,3.06657547e-11
28,21,5.00000007e-02,7.21017539e-04,2.42743187e-11,1.78807143e-11,3.01490048e-11
29,21,5.00000007e-02,7.19110190e-04,2.38977605e-11,1.75186896e-11,2.96311899e-11
30,21,5.00000007e-02,7.16845214e-04,2.34315310e-11,1.72479149e-11,2.90951412e-11
31,21,5.00000007e-02,7.14500784e-04,2.29013596e-11,1.70470756e-11,2.85495204e-11
32,21,5.00000007e-02,7.11917877e-04,2.23256778e-11,1.69050243e-11,2.80038527e-11
33,21,5.00000007e-02,7.09374784e-04,2.17282633e-11,1.68132175e-11,2.74736553e-11
34,21,5.00000007e-02,7.06712424e-04,2.11316867e-11,1.67673844e-11,2.69757914e-11
35,21,5.00000007e-02,7.04050064e-04,2.05569329e-11,1.67663626e-11,2.65273151e-11
36,21,5.00000007e-02,7.01387762e-04,2.00272715e-11,1.68098747e-11,2.61469596e-11
37,21,5.00000007e-02,6.98645948e-04,1.95661976e-11,1.69058587e-11,2.58581542e-11
38,21,5.00000007e-02,6.95665716e-04,1.92012014e-11,1.70599836e-11,2.56851936e-11
39,21,5.00000007e-02,6.92407310e-04,1.89584737e-11,1.72778215e-11,2.56504748e-11
40,21,5.00000007e-02,6.88711822e-04,1.88625816e-11,1.75653606e-11,2.57747729e-11
41,21,5.00000007e-02,6.84340834e-04,1.89333046e-11,1.79246444e-11,2.60722641e-11
42,21,5.00000007e-02,6.79055869e-04,1.91738500e-11,1.83494504e-11,2.65393835e-11
43,21,5.00000007e-02,6.72260940e-04,1.95330870e-11,1.87893971e-11,2.71031912e-11
44,21,5.00000007e-02,6.63638115e-04,1.98573571e-11,1.90787924e-11,2.75375191e-11
45,21,5.00000007e-02,6.52949035e-04,1.98197431e-11,1.87206691e-11,2.72632663e-11
46,21,5.00000007e-02,6.43690466e-04,1.89379953e-11,1.64939156e-11,2.51136802e-11
47,21,5.00000007e-02,6.43372536e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00
0,22,1.00000000e+00,-1.18299329e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00
1,22,1.00000000e+00,-1.18724513e-03,1.31699245e-03,-1.47379597e-03,1.97649770e-03
2,22,1.00000000e+00,-1.14397216e-03,1.21042086e-03,-1.46894623e-03,1.90339738e-03
3,22,1.00000000e+00,-1.09142065e-03,1.04327768e-03,-1.34534552e-03,1.70246384e-03
4,22,1.00000000e+00,-1.02508068e-03,8.88609502e-04,-1.21154124e-03,1.50248432e-03
5,22,1.00000000e+00,-9.48588073e-04,7.66995072e-04,-1.08416076e-03,1.32803840e-03
6,22,1.00000000e+00,-8.66293907e-04,6.76106429e-04,-9.63948609e-04,1.17741956e-03
7,22,1.00000000e+00,-7.80383765e-04,6.09514536e-04,-8.49848904e-04,1.04582554e-03
8,22,1.00000000e+00,-6.92168891e-04,5.61861147e-04,-7.40773627e-04,9.29749163e-04
9,22,1.00000000e+00,-6.02523505e-04,5.28677483e-04,-6.35774748e-04,8.26867239e-04
10,22,1.00000000e+00,-5.11904596e-04,5.06194076e-04,-5.33981714e-04,7.35777779e-04
11,22,1.00000000e+00,-4.20610129e-04,4.91515733e-04,-4.34783346e-04,6.56219665e-04
12,22,1.00000000e+00,-3.28898430e-04,4.82395437e-04,-3.37475474e-04,5.88723284e-04
13,22,1.00000000e+00,-2.36888736e-04,4.77074791e-04,-2.41633868e-04,5.34777762e-04
14,22,1.00000000e+00,-1.44700214e-04,4.74365603e-04,-1.46851366e-04,4.96576366e-04
15,22,1.00000000e+00,-5.24123534e-05,4.73522610e-04,-5.25348514e-05,4.76427929e-04
16,22,1.00000000e+00,3.96966934e-05,4.74008237e-04,4.16139883e-05,4.75831388e-04
17,22,1.00000000e+00,1.31924957e-04,4.75873094e-04,1.36094313e-04,4.94951382e-04
18,22,1.00000000e+00,2.24113464e-04,4.79858980e-04,2.31380531e-04,5.32730308e-04
19,22,1.00000000e+00,3.15745681e-04,4.86856239e-04,3.28583468e-04,5.87363669e-04
20,22,1.00000000e+00,4.06702369e-04,4.98914567e-04,4.29168111e-04,6.58104080e-04
21,22,1.00000000e+00,4.95910645e-04,5.18730318e-04,5.35750936e-04,7.45727972e-04
22,22,1.00000000e+00,5.82496345e-04,5.45603514e-04,6.49566937e-04,8.48304422e-04
23,22,1.00000000e+00,6.68247580e-04,5.67660783e-04,7.57364265e-04,9.46487940e-04
24,22,5.00000007e-02,7.13348389e-04,1.44291341e-11,2.00179838e-11,2.46762957e-11
25,22,5.00000007e-02,7.17679679e-04,1.49300988e-11,1.95145584e-11,2.45708332e-11
26,22,5.00000007e-02,7.20938086e-04,1.54943558e-11,1.88546401e-11,2.44043553e-11
27,22,5.00000007e-02,7.21573830e-04,1.58219705e-11,1.83725309e-11,2.42463324e-11
28,22,5.00000007e-02,7.20381737e-04,1.58988239e-11,1.80434296e-11,2.40486572e-11
29,22,5.00000007e-02,7.18394935e-04,1.57986593e-11,1.78049762e-11,2.38036708e-11
30,22,5.00000007e-02,7.16090202e-04,1.55810070e-11,1.76260066e-11,2.35253882e-11
31,22,5.00000007e-02,7.13706017e-04,1.52865966e-11,1.74865556e-11,2.32262716e-11
32,22,5.00000007e-02,7.11162924e-04,1.49438899e-11,1.73784962e-11,2.29201224e-11
33,22,5.00000007e-02,7.08540319e-04,1.45776863e-11,1.72982063e-11,2.26216025e-11
34,22,5.00000007e-02,7.05957413e-04,1.42078614e-11,1.72420637e-11,2.23417118e-11
35,22,5.00000007e-02,7.03334808e-04,1.38549389e-11,1.72095116e-11,2.20935874e-11
36,22,5.00000007e-02,7.00712204e-04,1.35400953e-11,1.72004563e-11,2.18904062e-11
37,22,5.00000007e-02,6.97970390e-04,1.32861309e-11,1.72176856e-11,2.17478726e-11
38,22,5.00000007e-02,6.95069670e-04,1.31195610e-11,1.72637963e-11,2.16832090e-11
39,22,5.00000007e-02,6.91851019e-04,1.30698733e-11,1.73422752e-11,2.17158028e-11
40,22,5.00000007e-02,6.88195229e-04,1.31709201e-11,1.74595755e-11,2.18702972e-11
41,22,5.00000007e-02,6.83705031e-04,1.34624057e-11,1.76199697e-11,2.21743023e-11
42,22,5.00000007e-02,6.78022741e-04,1.39907677e-11,1.78290299e-11,2.26630954e-11
43,22,5.00000007e-02,6.70115172e-04,1.48023954e-11,1.80826239e-11,2.33686161e-11
44,22,5.00000007e-02,6.58551871e-04,1.58899074e-11,1.83556278e-11,2.42779373e-11
45,22,5.00000007e-02,6.42259954e-04,1.70270603e-11,1.84605751e-11,2.51140116e-11
46,22,5.00000007e-02,6.22908294e-04,1.75029487e-11,1.73144138e-11,2.46199536e-11
47,22,5.00000007e-02,6.01609587e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00
0,23,1.00000000e+00,-1.02778280e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00
1,23,1.00000000e+00,-1.13139558e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00
2,23,1.00000000e+00,-1.14301848e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00
3,23,1.00000000e+00,-1.09795737e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00
4,23,1.00000000e+00,-1.03004777e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00
5,23,1.00000000e+00,-9.52422619e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00
6,23,1.00000000e+00,-8.69393349e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00
7,23,1.00000000e+00,-7.82867312e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00
8,23,1.00000000e+00,-6.94016635e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00
9,23,1.00000000e+00,-6.03775203e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00
10,23,1.00000000e+00,-5.12758910e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00
11,23,1.00000000e+00,-4.21126693e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00
12,23,1.00000000e+00,-3.29176604e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00
13,23,1.00000000e+00,-2.37027809e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00
14,23,1.00000000e+00,-1.44759819e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00
